instances,row_original,feature_kDN,feature_DS,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
992,991,0.3,0.3703703703703703,0.109090909090909,0.5047897437858323,0.5047897437858323,0.0,0.4579621205925896,0.9884488448844884,0.9812591320188658,0.0,1.0,0.7102333546797261,0.7631800435403988,1.0,1.0,0.3065094037507177,0.6110876625052994,0.4380066439066321,0.67
993,992,0.6,0.2962962962962963,0.4727272727272727,0.4939245579899884,0.4939245579899884,0.0,0.4252839901858315,0.995049504950495,0.999952845307614,0.0016501650165016,0.995049504950495,0.6670432504236936,0.6671740132782576,0.2,0.0,0.9999777401518364,0.5104655073000639,0.5133888286129111,0.46
994,993,0.7,0.7037037037037037,0.2,0.4939356640675579,0.4939356640675579,0.6666666666666666,0.4884892399336589,0.9966996699669968,0.9995803021258054,0.0082508250825082,0.9983498349834984,0.6686776147948901,0.6696698898521148,0.4,1.0,0.9985178095791248,0.515731121741092,0.5144539332960857,0.27
995,994,0.2,0.5185185185185186,0.4545454545454545,0.5060756125919389,0.5060756125919389,0.0,0.3526795021382921,0.9933993399339934,0.999941331312208,0.0,0.99009900990099,0.6670514176339247,0.667124584217759,1.0,1.0,0.0012923376406655,0.4884511061058206,0.4795181291066004,0.91
996,995,0.3,0.0,0.5454545454545454,0.4939237990423686,0.4939237990423686,0.0,0.3521446704424179,0.9917491749174916,0.9999368102724698,0.0,0.9966996699669968,0.6668938887667163,0.6670025431268275,0.6,1.0,0.9994158591739304,0.5081919536587441,0.4947374399700341,0.91
997,996,0.3,0.6296296296296297,0.4181818181818181,0.493925852437111,0.493925852437111,0.0,0.4802890452348899,0.995049504950495,0.9998726903692824,0.0,1.0,0.6671462229397961,0.6675229792669389,0.6,0.0,0.9999776379824618,0.5124901522681844,0.5133621794853329,0.63
998,997,0.3,0.4074074074074074,0.1818181818181818,0.4941546539215999,0.4941546539215999,0.3333333333333333,0.4746546995383581,0.9966996699669968,0.9972385864670794,0.0033003300330033,0.9917491749174916,0.6842372926230509,0.6921431324466153,0.8,1.0,0.9938282696266876,0.5235268082545081,0.4694789177152663,0.58
999,998,0.5,1.0,0.2181818181818181,0.4885358513648693,0.4885358513648693,0.6666666666666666,0.5284731431839453,0.9983498349834984,0.9827501381115844,0.0033003300330033,0.9983498349834984,0.8071708179287013,0.8534432234173466,0.4,0.0,0.999998007574727,0.5224495656494603,0.5609290724037856,0.43
1000,999,0.3,0.1111111111111111,0.1818181818181818,0.5060327390369468,0.5060327390369468,0.6666666666666666,0.5366597405418183,0.9983498349834984,0.9990926750345244,0.0033003300330033,0.9966996699669968,0.6734466294408492,0.6758817413853763,0.8,1.0,0.0020489155326511,0.5013787374389794,0.5,0.58
1001,1000,0.3,0.5185185185185186,0.3272727272727272,0.5060722693351312,0.5060722693351312,0.0,0.3661916072735122,0.9966996699669968,0.9999058783573814,0.0,0.9966996699669968,0.6676873561919233,0.6679073191152319,0.8,1.0,0.0013483282910841,0.4899160454171238,0.4814319107003101,0.76
1002,1001,0.4,0.1111111111111111,0.1818181818181818,0.5060008635232653,0.5060008635232653,0.0,0.4228885047824012,0.995049504950495,0.9977399241205948,0.0,0.9983498349834984,0.675875216044967,0.68269208148623,0.6,1.0,0.0008558686098917,0.5239596782320265,0.5,0.67
1003,1002,0.6,0.0,0.5454545454545454,0.4939241939901064,0.4939241939901064,0.5,0.5227405219128118,0.9983498349834984,0.9999370103770676,0.0,0.9983498349834984,0.6668932269523882,0.6671151431483481,0.4,0.0,0.9994147299577112,0.5078379273029198,0.4947455984917662,0.31
1004,1003,0.5,0.6296296296296297,0.4181818181818181,0.4939257300175218,0.4939257300175218,0.0,0.4796086493432571,0.9966996699669968,0.9998788174805469,0.0,1.0,0.667227368298675,0.667462715998509,0.4,0.0,0.0015157040249668,0.5028378444466474,0.4873059851878039,0.45
1005,1004,0.4,0.5555555555555556,0.4909090909090909,0.5060763304411027,0.5060763304411027,0.0,0.4764767095435031,0.9933993399339934,0.9999555301852028,0.0,1.0,0.6668914181450304,0.6670087706176725,0.6,1.0,0.9984170432446235,0.4962414063774645,0.5131246667253375,0.5
1006,1005,0.8,0.925925925925926,0.2363636363636363,0.5031518355092937,0.5031518355092937,0.6666666666666666,0.5018162471111223,0.9983498349834984,0.9939382177862044,0.0115511551155115,0.9983498349834984,0.7130182683942935,0.7313452610063689,0.2,0.0,0.0022835035791496,0.5825990573484158,0.4943428309043352,0.19
1007,1006,0.6,0.7407407407407407,0.2363636363636363,0.4950607959752049,0.4950607959752049,0.0,0.4730651997448695,0.9966996699669968,0.9924376279500036,0.0,1.0,0.6907124012073036,0.718238514233864,0.6,0.0,0.9716462378219004,0.5909615967312474,0.5,0.61
1008,1007,0.5,0.7407407407407407,0.3454545454545454,0.5060736979707481,0.5060736979707481,0.0,0.4989497014171766,0.9966996699669968,0.9998744814951296,0.0,1.0,0.6674029910518356,0.6678391149533892,0.8,0.0,0.003350208006529,0.4943989945903745,0.5,0.7
1009,1008,0.8,1.0,0.1636363636363636,0.5060597094082679,0.5060597094082679,1.0,0.5884451691469323,0.9983498349834984,0.9996461032575878,0.0099009900990099,1.0,0.6697961093949651,0.6708964293343532,0.0,1.0,0.0006360613756074,0.4968411745638815,0.5050357691877179,0.18
1010,1009,0.4,0.3333333333333333,0.109090909090909,0.5060384804898019,0.5060384804898019,0.0,0.4742269293891931,0.9933993399339934,0.9988351799070878,0.0,0.9983498349834984,0.6725694975894438,0.6763176432662689,0.6,1.0,0.0007101436287663,0.5340071444958093,0.5,0.65
1011,1010,0.3,0.5555555555555556,0.4909090909090909,0.5060764019552308,0.5060764019552308,0.0,0.4610721988319536,0.9884488448844884,0.9999647897189204,0.0,0.9983498349834984,0.6668825569463046,0.6669760958626209,1.0,1.0,0.0032936891448772,0.494378678538261,0.5,0.72
1012,1011,0.4,0.7407407407407407,0.3818181818181818,0.5060745285713567,0.5060745285713567,0.0,0.4738976065539811,0.9933993399339934,0.9998623628791964,0.0,1.0,0.6672328058709385,0.6676031885548068,0.8,1.0,2.2320256402453007e-05,0.4916693667277153,0.4866466216301549,0.63
1013,1012,0.6,0.925925925925926,0.1272727272727272,0.4885351060445032,0.4885351060445032,1.0,0.5342048604398497,0.9983498349834984,0.9042340212910313,0.0,1.0,0.5237759704429279,0.7888538884081163,0.4,0.0,1.0,0.9999990268280132,0.5,0.37
1014,1013,0.6,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,1.0,0.5799039489260505,0.9983498349834984,0.9107239487424592,0.0016501650165016,1.0,0.6797096291647545,0.9831002041186768,0.2,0.0,8.33767923699026e-58,0.997877477292763,0.5,0.43
1015,1014,0.6,0.5555555555555556,0.1454545454545454,0.5058497415150621,0.5058497415150621,0.0,0.4648018388721744,0.9966996699669968,0.9961166428025776,0.0,0.9983498349834984,0.6841280426469006,0.6969125442084813,0.4,1.0,6.134897342992741e-05,0.5897194031984508,0.4880260768851137,0.62
1016,1015,0.7,0.4074074074074074,0.2545454545454545,0.4939289648441227,0.4939289648441227,0.75,0.5692275732307164,0.9983498349834984,0.9998664416772344,0.0049504950495049,0.9983498349834984,0.6677472856452176,0.6682252970585228,0.2,1.0,0.9994003418994994,0.5085938118001017,0.4948154144688111,0.52
1017,1016,0.4,0.7407407407407407,0.3272727272727272,0.4939272379801707,0.4939272379801707,0.0,0.444395331301044,0.9933993399339934,0.9998621642145834,0.0,0.995049504950495,0.6675191596683475,0.6678244910220396,0.8,1.0,0.001468840313137,0.5050556555462875,0.4875978270106935,0.69
1018,1017,0.4,0.4444444444444444,0.2181818181818181,0.4964072499146311,0.4964072499146311,0.3333333333333333,0.4411317130827653,0.9966996699669968,0.9935328733441308,0.0,0.995049504950495,0.7090518162039698,0.7262279478049789,0.6,1.0,0.9983233297460872,0.6160521803500232,0.5083851132334134,0.69
1019,1018,0.6,0.5925925925925926,0.2363636363636363,0.5056681952738995,0.5056681952738995,0.0,0.4689727292454371,0.995049504950495,0.9955606413354156,0.0,1.0,0.6914458019688574,0.7022677444114828,0.4,0.0,0.0001092961464814,0.4692745478235031,0.4868781950553225,0.51
1020,1019,0.5,0.8888888888888888,0.2727272727272727,0.4939320853779562,0.4939320853779562,1.0,0.5192571845430247,0.9983498349834984,0.999777268198136,0.0016501650165016,1.0,0.6682875039472249,0.6690003812202122,0.4,0.0,0.9999771039062184,0.5121015419839199,0.5132357282315825,0.3
1021,1020,0.5,0.7777777777777778,0.6545454545454545,0.4939230270203611,0.4939230270203611,0.0,0.494824298958208,0.995049504950495,0.9999791812598372,0.0,0.9983498349834984,0.6667556888433387,0.6668050850083829,0.4,0.0,0.9987302491303388,0.5121549526909039,0.5212939770347165,0.44
1022,1021,0.3,0.4074074074074074,0.1818181818181818,0.4942213898729324,0.4942213898729324,0.0,0.3962158065105361,0.995049504950495,0.995112512763576,0.0,0.9966996699669968,0.6831105808197999,0.6963911790386266,0.4,1.0,0.9921302884032628,0.5768322330109603,0.4643253670331866,0.69
1023,1022,0.6,0.7037037037037037,0.9454545454545454,0.5060774944612807,0.5060774944612807,1.0,0.510056609007769,0.9983498349834984,0.9999980112864676,0.0,1.0,0.6666717136966701,0.6666781273700686,0.4,1.0,0.000580339792649,0.493002434876819,0.5052829421761696,0.44
1024,1023,0.6,0.5185185185185186,0.3272727272727272,0.5060727050820508,0.5060727050820508,1.0,0.5106375706117854,0.9983498349834984,0.9998610316590744,0.0,1.0,0.6675180251915872,0.6680433292535216,0.6,1.0,0.9985321232103632,0.499614319572708,0.5123675829812114,0.6
1025,1024,0.5,0.6296296296296297,0.0727272727272727,0.5060514710810076,0.5060514710810076,0.0,0.4609906369678136,0.9933993399339934,0.9992695942933192,0.0,1.0,0.670886729866254,0.6732148532568366,0.4,1.0,2.4618457185177757e-05,0.5033629570267726,0.4871233453788962,0.54
1026,1025,0.4,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.5,0.5164527876488451,0.9983498349834984,0.948234658308235,0.0033003300330033,0.9966996699669968,0.9053386254936736,0.998826161306668,0.6,1.0,2.519116974730805e-30,0.9099998096523264,0.4763363704578915,0.72
1027,1026,0.6,0.8888888888888888,0.2727272727272727,0.4939324435873435,0.4939324435873435,0.5,0.517824094045148,0.9983498349834984,0.9997134534821508,0.0,1.0,0.6682030618018824,0.66907150813016,0.6,0.0,0.9993894116103464,0.5126644384443,0.4948641860016928,0.43
1028,1027,0.4,0.5925925925925926,0.3818181818181818,0.4939269909728107,0.4939269909728107,0.0,0.4161590005132882,0.9933993399339934,0.9998738113245998,0.0,0.995049504950495,0.6674012282173157,0.6677461300986269,0.6,0.0,0.996633730635188,0.5072649987143514,0.5,0.63
1029,1028,0.7,1.0,0.8,0.5060773505598709,0.5060773505598709,1.0,0.529504555654015,0.9983498349834984,0.9999939993685258,0.0033003300330033,1.0,0.6666997309464129,0.6667171951450588,0.2,0.0,0.0032735704176388,0.4938561798482624,0.5,0.23
1030,1029,0.7,0.4444444444444444,0.2181818181818181,0.500375536615272,0.500375536615272,1.0,0.5319586992209445,0.9983498349834984,0.991438826795336,0.0016501650165016,1.0,0.7176189579361741,0.7441471768310147,0.2,0.0,0.6293600652616276,0.6934698317625435,0.4378680806157639,0.27
1031,1030,0.4,0.5555555555555556,0.9818181818181818,0.4939225084895154,0.4939225084895154,0.5,0.4755703399835242,0.9966996699669968,0.9999987160582156,0.0049504950495049,0.995049504950495,0.6666732623676374,0.666674869770898,0.6,1.0,0.9967294210081754,0.5062630635876273,0.5,0.69
1032,1031,0.7,0.7407407407407407,0.7636363636363637,0.5060773258084813,0.5060773258084813,0.0,0.495288490210656,0.9966996699669968,0.9999920141835336,0.0,1.0,0.6667034490723485,0.6667234602896084,0.4,0.0,0.9983819701163816,0.4967060922592082,0.5133337216732962,0.47
1033,1032,0.4,1.0,0.3090909090909091,0.5060712209475551,0.5060712209475551,1.0,0.5175679909413589,0.9983498349834984,0.9998195110677576,0.0,1.0,0.6678520772682085,0.6684281892768921,0.6,1.0,0.0013663415301966,0.4919677404095037,0.4820588299028698,0.44
1034,1033,0.3,0.5925925925925926,0.4727272727272727,0.5060745883781341,0.5060745883781341,0.3333333333333333,0.51004391759218,0.9983498349834984,0.9999444022052724,0.0016501650165016,0.995049504950495,0.6672423292095567,0.6674242690394048,0.8,1.0,0.001309301992078,0.4888193397398638,0.4801147875451096,0.87
1035,1034,0.5,0.8888888888888888,0.9818181818181818,0.5060774440911167,0.5060774440911167,0.0,0.4257306360414862,0.995049504950495,0.9999967865590146,0.0,1.0,0.6666816087946943,0.6666903671182078,0.6,1.0,0.0032715779820426,0.4938175889042365,0.5,0.7
1036,1035,0.6,0.1111111111111111,0.1818181818181818,0.5060245790903877,0.5060245790903877,0.5,0.4736352694190047,0.9966996699669968,0.9988725872852016,0.0082508250825082,0.9933993399339934,0.6743320449082892,0.6762342724751739,0.6,1.0,0.0007626688612456,0.5057427550714518,0.5,0.54
1037,1036,0.6,0.7777777777777778,0.7090909090909091,0.5060772718857203,0.5060772718857203,0.5,0.4877034811547139,0.9966996699669968,0.9999897960978724,0.0,0.9983498349834984,0.6667155438814942,0.6667355356186246,0.2,0.0,0.0012648047724231,0.4881715776986548,0.4785334044589879,0.28
1038,1037,0.5,0.5555555555555556,0.4909090909090909,0.5060763354116171,0.5060763354116171,0.5,0.4511100769449813,0.995049504950495,0.9999670074706032,0.0033003300330033,0.9933993399339934,0.6669018782970539,0.6669774155650344,0.6,0.0,2.2193751966075632e-05,0.4902293953581824,0.486592793651715,0.53
1039,1038,0.5,0.4444444444444444,0.2545454545454545,0.5060640592074803,0.5060640592074803,0.0,0.4847635002322501,0.995049504950495,0.9995719478089652,0.0016501650165016,0.9983498349834984,0.6690864089739371,0.6701863033572998,0.4,0.0,0.0006216820195013,0.5004624138765082,0.5050829373251703,0.55
1040,1039,0.7,0.6296296296296297,0.9454545454545454,0.5060775082982117,0.5060775082982117,0.6666666666666666,0.4895502115572068,0.9966996699669968,0.9999990258442362,0.0082508250825082,0.9983498349834984,0.6666696113792865,0.6666725134418958,0.2,1.0,0.0032702161915128,0.4937604058276768,0.5,0.55
1041,1040,0.6,0.7037037037037037,0.2,0.4939361544246829,0.4939361544246829,1.0,0.5351977718988639,0.9983498349834984,0.9995221148030076,0.0,1.0,0.6684102276365643,0.6699561354947935,0.2,0.0,0.0012470730484691,0.5130845709958929,0.4892112858820531,0.37
1042,1041,0.3,0.5925925925925926,0.3818181818181818,0.49392698592893,0.49392698592893,0.3333333333333333,0.4566621589590158,0.995049504950495,0.999892978721058,0.0016501650165016,0.995049504950495,0.6675128268226805,0.6677680872407655,0.6,0.0,0.9999775418016446,0.5105876719769742,0.5133358319118464,0.62
1043,1042,0.6,0.962962962962963,0.1272727272727272,0.5060552131550837,0.5060552131550837,1.0,0.5578956459979325,0.9983498349834984,0.9994099749956966,0.0033003300330033,1.0,0.6702040293929853,0.6724037262008395,0.4,0.0,0.001642601784839,0.4940510641817862,0.4899798191068809,0.43
1044,1043,0.5,0.5555555555555556,0.9636363636363636,0.4939224824794989,0.4939224824794989,1.0,0.5545706483440067,0.9983498349834984,0.999999326210218,0.0,1.0,0.6666672429094586,0.6666690840522708,0.4,0.0,0.0016249287403007,0.5033431635470571,0.4866257842525142,0.45
1045,1044,0.5,0.6296296296296297,0.6181818181818182,0.506077116132247,0.506077116132247,0.0,0.4988230004629208,0.9966996699669968,0.999985323667355,0.0,0.9983498349834984,0.6667422682873932,0.6667944736831986,0.8,0.0,0.0005814330094463,0.4934711181254383,0.5052760564622425,0.58
1046,1045,0.6,0.5925925925925926,0.2727272727272727,0.5060679385145086,0.5060679385145086,0.0,0.4553147540780626,0.995049504950495,0.9996563709171776,0.0,1.0,0.6683225534434348,0.6693469087324895,0.4,1.0,0.003473673646722,0.5007915098568814,0.5,0.61
1047,1046,0.5,0.2962962962962963,0.4727272727272727,0.4939246835305568,0.4939246835305568,0.0,0.4412057272184317,0.9966996699669968,0.9999089605146948,0.0,1.0,0.6669720392652567,0.6672324316883911,0.6,0.0,0.001548668256311,0.505021732780658,0.4870908159826951,0.8
1048,1047,0.3,0.5555555555555556,0.9636363636363636,0.5060774670188886,0.5060774670188886,0.0,0.3984537363882164,0.9933993399339934,0.999998394815104,0.0,0.9966996699669968,0.6666785947772488,0.6666827385314301,0.8,1.0,0.998376906402546,0.4967215425543169,0.513363051682173,0.8
1049,1048,0.6,0.6666666666666667,0.1272727272727272,0.4940553942185219,0.4940553942185219,0.0,0.464837129450544,0.9966996699669968,0.9976441742877477,0.0,0.9983498349834984,0.6779634184679296,0.6862703106067745,0.4,0.0,0.9938437058268216,0.5591989850804728,0.5,0.2
1050,1049,0.8,0.962962962962963,0.5636363636363636,0.4939242931916148,0.4939242931916148,1.0,0.526757415143434,0.9983498349834984,0.999943627847977,0.0066006600660066,1.0,0.6669351474117428,0.6671125418683855,0.2,0.0,0.9987091871390454,0.5124680870976694,0.5205416840309114,0.26
1051,1050,0.4,0.7037037037037037,0.109090909090909,0.5060522089941193,0.5060522089941193,0.0,0.4168371618045854,0.995049504950495,0.999398369531264,0.0,0.995049504950495,0.6710029312038294,0.6720611577502218,0.6,0.0,2.453730300299942e-05,0.4959465469689592,0.4870327370203788,0.53
1052,1051,0.7,0.7037037037037037,0.9636363636363636,0.493922548395072,0.493922548395072,0.0,0.4563511194940494,0.9966996699669968,0.999997767873731,0.0,1.0,0.6666780578531512,0.6666854679840534,0.4,1.0,0.999419535122988,0.5070632453261312,0.4947177590026064,0.61
1053,1052,0.7,0.925925925925926,0.7090909090909091,0.5060771598954508,0.5060771598954508,0.75,0.5853716424149602,0.9983498349834984,0.9999933596305806,0.0082508250825082,0.9983498349834984,0.6667400952367799,0.6667621771366123,0.4,0.0,2.213335321700716e-05,0.490154403042488,0.4865688520018655,0.21
1054,1053,0.4,0.5555555555555556,0.8363636363636363,0.493922591850277,0.493922591850277,0.0,0.4605613322069847,0.9966996699669968,0.9999943209651658,0.0,1.0,0.666678433477809,0.6666989175365816,0.6,0.0,0.0016209088754875,0.5033885789712522,0.4866496330767227,0.45
1055,1054,0.5,0.7407407407407407,0.1636363636363636,0.4939362886702223,0.4939362886702223,0.0,0.4529260350237044,0.9966996699669968,0.9994472007301,0.0,0.9983498349834984,0.6684124123225819,0.6700931625024412,0.6,1.0,0.9985053925526388,0.5264367597160411,0.5140694134852447,0.68
1056,1055,0.4,0.4074074074074074,0.1454545454545454,0.4890114223048414,0.4890114223048414,0.0,0.3457833582037958,0.9884488448844884,0.9818123297319348,0.0,0.9966996699669968,0.7584086822499915,0.8095073388484905,0.6,0.0,0.9749555622851136,0.6462969304643212,0.5,0.54
1057,1056,0.4,0.4074074074074074,0.2545454545454545,0.4939299445680519,0.4939299445680519,0.0,0.4579461137794262,0.9933993399339934,0.999796609103616,0.0,0.9966996699669968,0.6679277697326517,0.6684129086683769,0.8,0.0,0.9965710713172982,0.5073291160412104,0.5,0.67
1058,1057,0.6,1.0,0.8545454545454545,0.4939225852937144,0.4939225852937144,1.0,0.508611090940464,0.9983498349834984,0.9999944684141064,0.0,1.0,0.6666835239522317,0.6666984578040022,0.2,0.0,0.9967278084097912,0.5063370873031773,0.5,0.55
1059,1058,0.4,0.5555555555555556,0.9818181818181818,0.4939225109453243,0.4939225109453243,0.0,0.4930542896530306,0.995049504950495,0.9999981198461378,0.0,0.9966996699669968,0.6666704819602902,0.6666762068082097,0.6,1.0,0.9994196433010324,0.5070352852174234,0.4947171340034407,0.57
1060,1059,0.8,0.7407407407407407,0.1636363636363636,0.5060597389349915,0.5060597389349915,1.0,0.5090455688073905,0.9983498349834984,0.999340893448202,0.0,1.0,0.6695373558561997,0.6718817617678015,0.2,1.0,0.9988315256469212,0.5147727433342142,0.5100520370979408,0.31
1061,1060,0.4,0.5185185185185186,0.3272727272727272,0.5060719824294385,0.5060719824294385,0.5,0.4789015058055401,0.9966996699669968,0.9998736466563544,0.0033003300330033,0.9933993399339934,0.6677111790373239,0.6680806581839147,0.8,0.0,2.252857626377327e-05,0.4916868028917477,0.4867059110456961,0.65
1062,1061,0.5,0.6666666666666667,0.1272727272727272,0.4940665338694565,0.4940665338694565,0.3333333333333333,0.5103841975326979,0.9983498349834984,0.9978801694963872,0.0066006600660066,0.9966996699669968,0.679656961635977,0.6860517791988511,0.4,0.0,0.9988604865872868,0.529225508105442,0.5,0.5
1063,1062,0.7,0.8888888888888888,0.1636363636363636,0.4939868578253654,0.4939868578253654,0.0,0.4982523548894635,0.995049504950495,0.997505387953238,0.0,1.0,0.6725011288707343,0.6789529433666528,0.4,0.0,0.9975786283545394,0.5705188566002657,0.5,0.42
1064,1063,0.4,0.5185185185185186,0.4545454545454545,0.5060754415997017,0.5060754415997017,0.0,0.4528589701676055,0.9966996699669968,0.9999328641339088,0.0,0.9983498349834984,0.6670620498878258,0.6673110059327284,0.6,1.0,0.9984481707491968,0.4980718441486312,0.5129221485296511,0.78
1065,1064,0.5,0.6296296296296297,0.9454545454545454,0.5060775111482743,0.5060775111482743,0.0,0.4677129639138933,0.995049504950495,0.9999991399059176,0.0016501650165016,0.9966996699669968,0.6666691268045355,0.6666713196346894,0.8,1.0,0.0032701624957553,0.4937487950015571,0.5,0.62
1066,1065,0.5,0.5185185185185186,0.8909090909090909,0.506077506527999,0.506077506527999,0.3333333333333333,0.4752968323017893,0.995049504950495,0.9999988098050884,0.0,0.9966996699669968,0.6666700471504171,0.6666726279462272,0.6,0.0,0.003270261497865,0.4937532041293553,0.5,0.66
1067,1066,0.4,0.7037037037037037,0.2727272727272727,0.5060725366338223,0.5060725366338223,0.0,0.4642243005685971,0.995049504950495,0.9998058142636804,0.0,0.9983498349834984,0.6675610316863887,0.6681877845683543,0.8,1.0,0.0013437661074696,0.492334113394593,0.4813594751275674,0.61
1068,1067,0.5,0.2962962962962963,0.8363636363636363,0.493922646242692,0.493922646242692,0.5,0.5458124496043736,0.9983498349834984,0.9999960379547522,0.0033003300330033,0.9917491749174916,0.6666986400830316,0.6667083548401087,0.6,1.0,0.9994192486259766,0.5070493906799773,0.4947194103579084,0.47
1069,1068,0.5,0.0,0.5454545454545454,0.4939242069462167,0.4939242069462167,0.0,0.4608851387406593,0.995049504950495,0.9999409954434832,0.0,1.0,0.6669019160869719,0.6670956471214639,0.4,1.0,0.9966931167560714,0.5062985874081667,0.5,0.56
1070,1069,0.5,0.6666666666666667,0.1272727272727272,0.5073682864792736,0.5073682864792736,0.5,0.4871209668995457,0.9966996699669968,0.9862400120467224,0.0,0.9983498349834984,0.7240987665902543,0.7673241961811672,0.8,0.0,0.0101323894645145,0.6479096475204316,0.5,0.63
1071,1070,0.6,1.0,0.6909090909090909,0.5060771432497577,0.5060771432497577,1.0,0.5218441363640753,0.9983498349834984,0.99999140993185,0.0033003300330033,1.0,0.6667423097621085,0.6667596607085384,0.2,0.0,0.0032779377403662,0.4938197550719564,0.5,0.28
1072,1071,0.5,0.5185185185185186,0.3272727272727272,0.5060716291924496,0.5060716291924496,0.0,0.4669832590511127,0.995049504950495,0.9997908377900668,0.0,1.0,0.6677021933333949,0.6683805287677115,0.4,0.0,2.256994460428993e-05,0.4921291133091667,0.4867256180334678,0.64
1073,1072,0.7,0.6296296296296297,0.7818181818181819,0.5060773972732049,0.5060773972732049,0.0,0.4675487583413307,0.9966996699669968,0.9999957672923718,0.0,1.0,0.6666910810556521,0.6667078818304933,0.4,0.0,0.0012627509615329,0.4880880688512644,0.4784609265217099,0.39
1074,1073,0.5,0.8888888888888888,0.9818181818181818,0.4939225361371724,0.4939225361371724,0.0,0.4626787126348675,0.9966996699669968,0.9999963978362651,0.0,1.0,0.6666741714330391,0.6666835722040947,0.2,1.0,0.9987383572652988,0.5120459220809411,0.5215819490920331,0.48
1075,1074,0.3,0.5185185185185186,0.4545454545454545,0.5060757971516638,0.5060757971516638,0.0,0.4757848405321734,0.9933993399339934,0.999931240018606,0.0,0.9983498349834984,0.666989364221049,0.6672532959028028,0.8,1.0,0.0005852533865143,0.4938256377624465,0.5052530744540258,0.74
1076,1075,0.3,0.1111111111111111,0.0727272727272727,0.5059981984514794,0.5059981984514794,0.0,0.47296044341524,0.9933993399339934,0.9979519553727928,0.0,0.9983498349834984,0.6761322207473192,0.6827899544280892,0.8,1.0,0.9993584452788168,0.5286976481678876,0.5,0.77
1077,1076,0.3,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.4441755536805774,0.9933993399339934,0.9286121733832234,0.0,0.9983498349834984,0.7496855357216867,0.9459503744920196,0.6,1.0,2.4498145277202684e-45,0.9889810292605632,0.4835931532882393,0.68
1078,1077,0.3,0.962962962962963,0.2,0.504590518763498,0.504590518763498,0.0,0.4376254329761103,0.9917491749174916,0.9937970595128776,0.0,0.9933993399339934,0.7039614356379512,0.7212983761984413,0.8,0.0,0.0361329612940704,0.6712227527385102,0.5,0.63
1079,1078,0.4,0.4444444444444444,0.2181818181818181,0.498111299600557,0.498111299600557,0.0,0.48102247531852,0.9966996699669968,0.9887283794644032,0.0,1.0,0.695030495963094,0.7389810682586362,0.6,1.0,0.7872318776217209,0.7703490120364541,0.4399798759671987,0.57
1080,1079,0.6,0.6666666666666667,0.9818181818181818,0.4939224815208045,0.4939224815208045,0.5,0.4510801363550784,0.9966996699669968,0.9999994261006464,0.0016501650165016,0.9983498349834984,0.6666672308665879,0.6666686950194072,0.6,0.0,0.9994197303250272,0.5070530078412607,0.4947166500235436,0.56
1081,1080,0.4,0.4444444444444444,0.2181818181818181,0.4976735140961186,0.4976735140961186,0.3333333333333333,0.5307055982860684,0.9983498349834984,0.9920723091894436,0.0049504950495049,0.9966996699669968,0.7136434940891041,0.7331867125515771,0.6,1.0,0.9960991940213482,0.5865218529927256,0.5057947527690275,0.68
1082,1081,0.3,0.2962962962962963,0.4727272727272727,0.4939250394597185,0.4939250394597185,0.0,0.4758691167260435,0.9966996699669968,0.9999427409785088,0.0,1.0,0.6671250813498032,0.6672909387697764,0.8,1.0,0.9999776964935676,0.5110694318683053,0.5133791282367616,0.76
1083,1082,0.5,0.6666666666666667,0.8363636363636363,0.4939225645508939,0.4939225645508939,1.0,0.5310189404976392,0.9983498349834984,0.9999956436793938,0.0,1.0,0.666676811370647,0.6666917047242444,0.2,1.0,0.9999778864385966,0.5100282011264473,0.5134391057004927,0.44
1084,1083,0.4,0.2962962962962963,0.8363636363636363,0.4939226381093112,0.4939226381093112,0.3333333333333333,0.4638323327732101,0.995049504950495,0.9999949712630636,0.0033003300330033,0.995049504950495,0.6666956640036471,0.6667086608822249,0.6,1.0,0.0016192800425835,0.5032947365517337,0.4866595855063667,0.59
1085,1084,0.5,1.0,0.8181818181818182,0.5060773904509237,0.5060773904509237,0.0,0.4698918368173316,0.995049504950495,0.9999947981491754,0.0,0.9983498349834984,0.6666921702447575,0.6667079332400229,0.6,0.0,0.0012628681816059,0.4881679559784307,0.4784632605037576,0.62
1086,1085,0.6,0.7407407407407407,0.6909090909090909,0.5060772779028384,0.5060772779028384,0.5,0.5279453954971381,0.9983498349834984,0.9999913143422838,0.0016501650165016,0.9983498349834984,0.6667122730649983,0.6667405901869047,0.2,0.0,0.0012647104973625,0.488166981699889,0.4785294904822623,0.29
1087,1086,0.4,0.5555555555555556,0.9818181818181818,0.4939225165169136,0.4939225165169136,0.0,0.4852083842716713,0.9966996699669968,0.9999974894314574,0.0,1.0,0.66667036914314,0.666678907216544,0.4,0.0,0.0016236827727545,0.5033941277331158,0.4866330986752746,0.55
