instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
650,649,tested_negative,0.0509652825607824,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1167869111798474,0.1167869111798474,0.0,0.5659722222222222,0.0,0.2817770414446469,0.918,0.8399265120595399,0.0,0.936,0.6666666666666666,0.814081294713696,0.9743589743589742,1.0,1.0,0.982607845394099,0.93321690192911,0.828383557312096,0.95
651,650,tested_negative,0.0212068338930518,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1127813365674862,0.1127813365674862,0.0,0.5659722222222222,0.0,0.348279566093994,0.924,0.8494082031699006,0.0,0.916,0.6853146853146853,0.8276510653418618,0.9743589743589745,1.0,1.0,0.987996003359944,0.9566765018525456,0.9280864914291984,1.0
652,651,tested_negative,0.1341843747208911,0,0.2,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.152268932887722,0.152268932887722,0.0,0.5659722222222222,0.0,0.4664821111223757,0.994,0.8804378335437069,0.0,0.974,0.7027027027027026,0.827245254450682,0.9743589743589742,0.8,1.0,0.9203385329205231,0.7786906225650727,0.8058645961890571,0.89
653,652,tested_negative,0.2249716222814313,0,0.3,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.2259881880438546,0.2259881880438546,0.0,0.5659722222222222,0.25,0.4383101951473835,0.996,0.8763124613725859,0.003731343283582,0.992,0.704606193994655,0.8229978706218863,0.9131474103585656,0.6,1.0,0.833962970676553,0.6843983927811115,0.8118089028537476,0.72
654,653,tested_negative,0.1967753804461948,0,0.3,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1334043622473872,0.1334043622473872,0.0,0.5659722222222222,0.0,0.4392009997325686,0.996,0.90485713567819,0.0,0.982,0.6666666666666666,0.799396600826086,0.9743589743589745,0.6,1.0,0.9579958386211884,0.7898174692238663,0.7515344094777766,0.72
655,654,tested_negative,0.0428050662613864,0,0.0,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1342148427412316,0.1342148427412316,0.0,0.5659722222222222,0.0,0.3754455249725069,0.938,0.8323459491863139,0.0,0.96,0.6758620689655173,0.8193656253603132,0.9677419354838712,1.0,1.0,0.96022725123082,0.8973872859218012,0.9055550652790606,0.98
656,655,tested_positive,0.4037835401735787,4,0.6,0.9307692307692308,0.2753623188405797,0.6666666666666666,0.3846153846153846,0.2464048436074327,0.2464048436074327,0.4639999999999999,0.7673611111111112,1.0,0.5525700958631592,0.996268656716418,0.8138645486790351,0.0,0.996268656716418,0.698239601183985,0.8125232700263437,0.957983193277311,0.4,1.0,0.9887093410234984,0.4884916562501739,0.3200977616848554,0.38
657,656,tested_negative,0.0573691292232441,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1130364878629757,0.1130364878629757,0.0,0.5659722222222222,0.0,0.296300170324058,0.94,0.8164682341887466,0.0,0.964,0.6758620689655173,0.8273948734934454,0.9913043478260868,1.0,1.0,0.983780696599032,0.9471108962213324,0.824893631840171,0.9
658,657,tested_negative,0.7058970897571671,5,0.9,1.0,0.3988439306358381,1.0,0.6153846153846154,0.6975188268272032,0.6975188268272032,0.0,0.5659722222222222,1.0,0.6114034949434375,0.998,0.8515854968867178,0.0111940298507462,1.0,0.7027027027027026,0.8452124618139134,0.9796721311475408,0.4,0.0,0.0895374706382096,0.5144861544334021,0.4405938363853854,0.32
659,658,tested_negative,0.462663525844548,3,0.5,1.0,0.3988439306358381,1.0,0.7692307692307693,0.7161468206186219,0.7161468206186219,0.0,0.5659722222222222,0.5,0.4730136259719575,0.996,0.8523476225514712,0.003731343283582,1.0,0.6666666666666666,0.7603511440896793,0.8990825688073394,0.6,1.0,0.1218176843222765,0.4406532682778259,0.451547892332609,0.61
660,659,tested_positive,0.8025479180699185,6,0.8,1.0,0.915129151291513,0.6666666666666666,0.5384615384615384,0.6730084154387845,0.6730084154387845,0.4639999999999999,0.7673611111111112,1.0,0.5577685824559907,0.996268656716418,0.839214382980454,0.002,1.0,0.711281070745698,0.8523452707772268,0.9836065573770492,0.4,0.0,0.2205804653022436,0.1315809901159689,0.1625510361622764,0.27
661,660,tested_negative,0.787370524600956,6,0.7,0.9769230769230768,0.3157894736842105,0.6666666666666666,0.5384615384615384,0.704561049073678,0.704561049073678,0.0,0.5659722222222222,1.0,0.7157466794482934,0.998,0.944571567317522,0.0111940298507462,1.0,0.6666666666666666,0.775958888888326,0.9836909871244636,0.2,0.0,0.1416432325243237,0.2801280495361139,0.3440055703338263,0.31
662,661,tested_positive,0.1082027309658372,0,0.2,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2466817687069367,0.2466817687069367,0.4639999999999999,0.7673611111111112,0.0,0.4325278128347798,0.9888059701492538,0.7777431712175347,0.0,0.9888059701492538,0.6621848739495798,0.7638584992323207,0.9235524417885844,0.8,1.0,0.9891373634041132,0.9403925043389036,0.8512537464619597,0.77
663,662,tested_positive,0.1717438040057105,0,0.2,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.2504916860118871,0.2504916860118871,0.4639999999999999,0.7673611111111112,0.0,0.4315362037442224,0.9813432835820896,0.724075226855091,0.0,0.9925373134328358,0.6822956309940631,0.8083429641362909,0.9514563106796116,0.8,1.0,0.9838479156907508,0.6939713396926079,0.7517179205823781,0.74
664,663,tested_positive,0.1648915527869547,0,0.2,0.823076923076923,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2851492466772014,0.2851492466772014,0.4639999999999999,0.7673611111111112,0.5,0.5202141125592243,0.996268656716418,0.8239720473476737,0.0,0.9850746268656716,0.7545638945233266,0.8225985353390575,0.8990825688073394,0.8,1.0,0.8994025472044643,0.7786698579333489,0.8825782781404575,0.65
665,664,tested_positive,0.7871096770761021,6,0.9,0.9538461538461538,0.6011560693641618,1.0,0.6923076923076923,0.7320126176202126,0.7320126176202126,0.4639999999999999,0.7673611111111112,1.0,0.6055114489597464,0.996268656716418,0.8740798312117415,0.014,1.0,0.6666666666666666,0.8642109624739585,0.9743589743589742,0.2,0.0,0.2145366600880955,0.3673958165375706,0.195409460917721,0.3
666,665,tested_negative,0.0865308628298282,0,0.0,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1804353859029313,0.1804353859029313,0.0,0.5659722222222222,0.0,0.3184568944423841,0.956,0.820944072561716,0.0,0.976,0.6932714617169374,0.7897705305167821,0.9358669833729216,1.0,1.0,0.8779095987353317,0.8518459648954282,0.8810592593902711,0.87
667,666,tested_positive,0.4784493110416928,3,0.7,0.9846153846153848,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.4966765724455162,0.4966765724455162,0.4639999999999999,0.7673611111111112,1.0,0.6545694730296358,0.996268656716418,0.9154036967586046,0.006,1.0,0.6666666666666666,0.7835935906358779,0.937040065412919,0.2,1.0,0.5622361463702025,0.6636821141606549,0.2233858732189859,0.48
668,667,tested_positive,0.6616351582123543,5,0.7,1.0,0.6011560693641618,1.0,0.5384615384615384,0.7003790787085937,0.7003790787085937,0.4639999999999999,0.7673611111111112,0.5,0.4370527307700284,0.9925373134328358,0.8686397272092514,0.004,1.0,0.6666666666666666,0.8502065241817645,0.9803250641573996,0.2,1.0,0.2212329178630936,0.2597888645867933,0.1391672682759872,0.21
669,668,tested_negative,0.200927240092684,0,0.3,0.9538461538461538,0.3988439306358381,1.0,0.6923076923076923,0.2881840829083821,0.2881840829083821,0.0,0.5659722222222222,0.0,0.4192936532541135,0.988,0.7901332320566681,0.0,0.996,0.7421758569299552,0.9144761821095708,0.9974683544303796,0.8,1.0,0.7354093886823395,0.7419225191967849,0.8171046515647707,0.7
670,669,tested_negative,0.7533862631873727,6,0.6,0.9692307692307692,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.6536226278291659,0.6536226278291659,0.0,0.5659722222222222,1.0,0.5817384745676518,0.998,0.8765924408681992,0.0111940298507462,1.0,0.6820879622584082,0.8537298978844057,1.0,0.4,0.0,0.2398898590571324,0.3434531770959939,0.2963393847226374,0.2
671,670,tested_negative,0.8500024929444108,6,0.7,0.9846153846153848,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.7008443562040061,0.7008443562040061,0.0,0.5659722222222222,1.0,0.5646627066187565,0.998,0.8808838464357204,0.0298507462686567,0.998,0.7476280834914611,0.874227526585815,0.9629629629629632,0.4,0.0,0.1323257611881874,0.2271985495104707,0.0604607316348768,0.08
672,671,tested_negative,0.0750290319842891,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.113992819979224,0.113992819979224,0.0,0.5659722222222222,0.0,0.30151800775436,0.962,0.8673348293250407,0.0,0.926,0.6666666666666666,0.8117865774395514,0.9974683544303796,0.8,1.0,0.9858190673011168,0.9152209637042632,0.8787857770888856,0.97
673,672,tested_negative,0.2589474752431099,1,0.2,0.9538461538461538,0.3988439306358381,1.0,0.6923076923076923,0.456041112986979,0.456041112986979,0.0,0.5659722222222222,0.0,0.456270594992195,0.996,0.7930548500869453,0.0,1.0,0.697282099343955,0.8147110798688932,0.9702970297029704,0.6,1.0,0.4573529067402567,0.8498845886030554,0.839077653198028,0.7
674,673,tested_negative,0.7157637591968073,6,0.5,1.0,0.084870848708487,0.6666666666666666,0.3076923076923077,0.6862854459924306,0.6862854459924306,0.0,0.5659722222222222,0.0,0.4872968374769688,0.996,0.7837291386560745,0.0,1.0,0.6666666666666666,0.7988073499420779,0.9230769230769232,0.4,0.0,0.1882112305541509,0.2500620935591007,0.3871441207059039,0.48
675,674,tested_negative,0.2379674241500953,1,0.1,0.9538461538461538,0.3988439306358381,1.0,0.6923076923076923,0.4304901029804714,0.4304901029804714,0.0,0.5659722222222222,0.0,0.353990044404734,0.988,0.8200068034025917,0.0,0.994,0.6666666666666666,0.7966724626120383,0.9633251833740832,1.0,1.0,0.4231717201855637,0.5762121630749706,0.8528115718388939,0.72
676,675,tested_positive,0.3443805893996333,1,0.3,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.286540079943785,0.286540079943785,0.4639999999999999,0.7673611111111112,0.0,0.4158119120789221,0.9888059701492538,0.8240886901012667,0.0,0.9888059701492538,0.6666666666666666,0.7896172343202679,0.9629629629629632,0.6,0.0,0.8721589013915413,0.8680427555315173,0.8735148066791413,0.72
677,676,tested_positive,0.5311027325156976,2,0.5,0.9230769230769232,0.6842105263157895,0.6666666666666666,0.5384615384615384,0.3691899538122518,0.3691899538122518,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.5662462011371351,0.996268656716418,0.9434711978442532,0.004,0.9925373134328358,0.6666666666666666,0.7804600158286314,0.937040065412919,0.8,0.0,0.6453268907886819,0.5367568726319687,0.5112998414851636,0.32
678,677,tested_negative,0.1049030997070959,0,0.1,0.8846153846153846,0.084870848708487,0.6666666666666666,0.6923076923076923,0.1258431127002272,0.1258431127002272,0.0,0.5659722222222222,0.0,0.4240197779502092,0.994,0.9033475520130588,0.0,0.982,0.6666666666666666,0.7814408027188638,0.9743589743589742,0.8,1.0,0.9732172671511568,0.8979373647148597,0.8094267698914074,0.89
679,678,tested_positive,0.8254289989717888,6,0.8,1.0,0.915129151291513,0.6666666666666666,0.6153846153846154,0.8353022798411597,0.8353022798411597,0.4639999999999999,0.7673611111111112,1.0,0.7216450975000173,0.996268656716418,0.9393394790648736,0.004,1.0,0.6666666666666666,0.7803160743933529,0.957983193277311,0.2,0.0,0.0899849495450106,0.3096991149155626,0.287741941708694,0.16
680,679,tested_negative,0.0336869318941883,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.14264790852196,0.14264790852196,0.0,0.5659722222222222,0.0,0.3928423554298087,0.98,0.816693390304605,0.0,0.982,0.6853146853146853,0.8526750312194644,0.9913043478260868,1.0,1.0,0.9579822183363196,0.9306260650217848,0.9392701252767656,0.97
681,680,tested_negative,0.0194007665857256,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1094672848910532,0.1094672848910532,0.0,0.5659722222222222,0.0,0.4140186320517492,0.948,0.8325344899423295,0.0,0.968,0.6758620689655173,0.8177213487952228,0.9913043478260868,1.0,1.0,0.992084626590164,0.98265683232713,0.9088539415683514,1.0
682,681,tested_positive,0.2483023447314551,0,0.5,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.392336646721096,0.392336646721096,0.4639999999999999,0.7673611111111112,0.0,0.4376479986529962,0.9925373134328358,0.8281110998718436,0.0,0.9888059701492538,0.6666666666666666,0.753712797337071,0.9090909090909092,0.6,1.0,0.6902840552904111,0.8394102970106511,0.7004915793102063,0.68
683,682,tested_negative,0.0967743778560544,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1603005567942504,0.1603005567942504,0.0,0.5659722222222222,0.0,0.4023280843609492,0.99,0.8771361015043236,0.0,0.992,0.6666666666666666,0.7977144355440796,0.9825436408977556,1.0,1.0,0.9116352475980926,0.7811266312878897,0.8765918539776907,0.85
684,683,tested_positive,0.8276451552546727,6,0.8,0.9923076923076924,0.915129151291513,0.6666666666666666,0.7692307692307693,0.8089060978790834,0.8089060978790834,0.4639999999999999,0.7673611111111112,0.5,0.5946958371728005,0.996268656716418,0.9017060922982854,0.01,0.996268656716418,0.6666666666666666,0.7901012881526476,0.9401148482362592,0.2,0.0,0.1168496910795646,0.2869499982911042,0.2203293791012948,0.21
685,684,tested_negative,0.4143544029592497,1,0.4,0.9,0.3157894736842105,0.6666666666666666,0.4615384615384615,0.119993642072369,0.119993642072369,0.0,0.5659722222222222,0.0,0.4496730079115721,0.996,0.7881815309797477,0.0,1.0,0.6666666666666666,0.7537867241739253,0.896551724137931,0.6,0.0,0.8308015487410723,0.9071781795354782,0.5158938539679513,0.66
686,685,tested_negative,0.4133242125787538,1,0.2,0.8846153846153846,0.7246376811594203,0.6666666666666666,0.6923076923076923,0.2553309768569332,0.2553309768569332,0.0,0.5659722222222222,0.6666666666666666,0.4990306272950344,0.996,0.9239058816028805,0.0074626865671641,0.988,0.7050359712230216,0.8310817103830925,0.9375,0.8,0.0,0.7390880161739867,0.6971149931800411,0.7638517151734497,0.52
687,686,tested_negative,0.1258214972699672,0,0.2,0.9692307692307692,0.3157894736842105,0.6666666666666666,0.6923076923076923,0.12567794439386,0.12567794439386,0.0,0.5659722222222222,0.5,0.5089981255511622,0.998,0.931075474363428,0.003731343283582,0.978,0.6666666666666666,0.7784725533832323,0.9421487603305786,0.8,1.0,0.9678189256628136,0.8389870438714796,0.8682650468459026,0.77
688,687,tested_negative,0.0927732183207817,0,0.0,0.9384615384615383,0.3988439306358381,1.0,0.6153846153846154,0.1241770516491165,0.1241770516491165,0.0,0.5659722222222222,0.0,0.3555212523006744,0.958,0.8374347609855073,0.0,0.962,0.6666666666666666,0.8178602648401077,0.9939288811795316,1.0,1.0,0.9727630926887972,0.8858821065664767,0.7747154908200345,0.81
689,688,tested_negative,0.1253786314003552,0,0.0,0.9076923076923076,0.3157894736842105,0.6666666666666666,0.3076923076923077,0.2204776630084344,0.2204776630084344,0.0,0.5659722222222222,0.0,0.4194360624134015,0.978,0.7848820143591643,0.0,0.986,0.6853146853146853,0.8247378765026405,0.9375,1.0,1.0,0.8568269326535277,0.8011857428754735,0.7797155360688667,0.81
690,689,tested_positive,0.4913418775801071,2,0.6,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.3228805851772383,0.3228805851772383,0.4639999999999999,0.7673611111111112,0.5,0.5224570399817816,0.996268656716418,0.8233160484575082,0.002,1.0,0.7027027027027026,0.7994443776294275,0.98989898989899,0.4,0.0,0.7546376154615173,0.6146323194043861,0.6326787996534535,0.65
691,690,tested_negative,0.3383745329778106,1,0.5,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.241917339614253,0.241917339614253,0.0,0.5659722222222222,0.5,0.622241097592939,0.998,0.9194193101305514,0.0111940298507462,0.996,0.6666666666666666,0.8285781607449968,0.9586374695863747,0.2,1.0,0.7609343444762566,0.7079459993649038,0.5808724582919761,0.72
692,691,tested_positive,0.3302970480793502,1,0.2,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.2479644813356986,0.2479644813356986,0.4639999999999999,0.7673611111111112,0.5,0.5060165661601067,0.996268656716418,0.8392401164239803,0.002,0.996268656716418,0.6666666666666666,0.7393204490627153,0.9702970297029702,0.8,0.0,0.9927992568043248,0.8825997541970694,0.6228187005225047,0.72
693,692,tested_negative,0.3075759331044402,1,0.5,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.2735397083471997,0.2735397083471997,0.0,0.5659722222222222,0.0,0.483139429681122,0.996,0.8380717488598879,0.0,0.998,0.6853146853146853,0.8299618891495347,0.9677419354838712,0.4,1.0,0.736529167923539,0.5475866895395385,0.7004285439102808,0.77
694,693,tested_positive,0.5661671158275075,3,0.7,0.823076923076923,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.3952990783673068,0.3952990783673068,0.4639999999999999,0.7673611111111112,1.0,0.537563098308298,0.996268656716418,0.8348484787859424,0.002,1.0,0.7443946188340806,0.8500389897360203,0.9629629629629632,0.4,0.0,0.6061088506098897,0.5956311852134046,0.5112572692116611,0.49
695,694,tested_negative,0.0281457154923508,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1120509549134436,0.1120509549134436,0.0,0.5659722222222222,0.0,0.3574513819701935,0.95,0.8711154556855653,0.0,0.938,0.6666666666666666,0.7899370845172228,0.9743589743589742,1.0,1.0,0.9917898537622512,0.9611262177755792,0.878209635508064,1.0
696,695,tested_positive,0.4464568935201515,2,0.6,0.9923076923076924,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2479132111423091,0.2479132111423091,0.4639999999999999,0.7673611111111112,0.0,0.4896109200538057,0.9925373134328358,0.7911697025456432,0.0,1.0,0.6746951678458528,0.867055738578669,0.970364098221846,0.8,0.0,0.980750656958277,0.3046570421806384,0.6958509397401758,0.54
697,696,tested_positive,0.4812852714739825,2,0.3,0.9538461538461538,0.6842105263157895,0.6666666666666666,0.6923076923076923,0.5308561840385144,0.5308561840385144,0.4639999999999999,0.7673611111111112,0.6666666666666666,0.3770583623670399,0.9925373134328358,0.8763705164669466,0.0,0.9888059701492538,0.7043847241867044,0.8056340776061568,0.97865072587532,0.6,0.0,0.4816735720468773,0.5572759516309983,0.67333884747823,0.8
698,697,tested_negative,0.150732294431143,0,0.4,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1482079677214053,0.1482079677214053,0.0,0.5659722222222222,0.2,0.4490598927115693,0.994,0.9228828618989028,0.003731343283582,0.986,0.6666666666666666,0.7476489054736503,0.9974683544303796,0.6,1.0,0.9534618860732408,0.9002821128976177,0.6718622344422841,0.97
699,698,tested_negative,0.2788474745044604,0,0.3,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.2824140107327682,0.2824140107327682,0.0,0.5659722222222222,0.0,0.4428060381819586,0.994,0.8061610617690211,0.0,0.994,0.7368421052631579,0.8077907082977405,0.9073634204275536,0.6,1.0,0.7583165187552365,0.6597560308403909,0.7388426033776095,0.57
700,699,tested_negative,0.3761617359943833,2,0.5,1.0,0.084870848708487,0.6666666666666666,0.7692307692307693,0.3622826246763608,0.3622826246763608,0.0,0.5659722222222222,0.5,0.5172518589436101,0.998,0.839861075260141,0.0074626865671641,0.998,0.6666666666666666,0.7948298833070181,0.9099307159353348,0.6,1.0,0.6957662456929529,0.4118028748349559,0.4454604635057915,0.59
701,700,tested_negative,0.1132444428324651,0,0.2,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.2383956090032504,0.2383956090032504,0.0,0.5659722222222222,0.0,0.4048485827985757,0.994,0.8912325820109582,0.0,0.99,0.7153284671532846,0.827060024325484,0.9523809523809524,1.0,1.0,0.8148044484573336,0.7341487792382326,0.8715801153096429,0.9
702,701,tested_positive,0.5590654464106075,5,0.5,0.9769230769230768,0.6011560693641618,1.0,0.6923076923076923,0.6908066119096068,0.6908066119096068,0.4639999999999999,0.7673611111111112,0.6666666666666666,0.4985639014564113,0.9925373134328358,0.8710983336995954,0.006,0.996268656716418,0.6666666666666666,0.8789202437441872,0.9836065573770492,0.4,1.0,0.2621552092968808,0.3553773281942203,0.3180747840452537,0.31
703,702,tested_positive,0.3265806089236758,1,0.2,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.284377530929244,0.284377530929244,0.4639999999999999,0.7673611111111112,0.5,0.4610160979397316,0.9925373134328358,0.799265645777365,0.0,0.996268656716418,0.6666666666666666,0.8177795632235029,0.9836065573770492,0.8,0.0,0.8346903530971043,0.7272651471573257,0.8685608462035148,0.81
704,703,tested_negative,0.8520757687540332,6,0.8,0.9769230769230768,0.7246376811594203,0.6666666666666666,0.8461538461538461,0.5870498983469536,0.5870498983469536,0.0,0.5659722222222222,1.0,0.5883969817421425,0.998,0.8822952504139026,0.0149253731343283,0.998,0.6666666666666666,0.7613048610599348,0.9158878504672896,0.0,0.0,0.2120047106399471,0.2952181105040175,0.2603225663318356,0.12
705,704,tested_negative,0.0566809839298163,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1324080589041876,0.1324080589041876,0.0,0.5659722222222222,0.0,0.371472003355536,0.98,0.8371230645040806,0.0,0.976,0.6726699684826655,0.8280468533409356,0.9956559513466552,1.0,1.0,0.9570517924318318,0.8895557567781402,0.93330654721113,0.88
706,705,tested_negative,0.1288631793103424,0,0.1,0.8846153846153846,0.084870848708487,0.6666666666666666,0.6923076923076923,0.1747893064720116,0.1747893064720116,0.0,0.5659722222222222,0.0,0.4386370286408798,0.992,0.8331470675253971,0.0,0.994,0.6666666666666666,0.817967187198644,0.9629629629629632,0.8,1.0,0.8980255916677811,0.8419958555340186,0.8667994769361457,0.82
707,706,tested_positive,0.7451718253162969,5,0.8,0.9923076923076924,0.951219512195122,1.0,0.3076923076923077,0.8699566177478273,0.8699566177478273,0.4639999999999999,0.7673611111111112,1.0,0.6913558022561181,0.996268656716418,0.9175781699955984,0.008,1.0,0.6666666666666666,0.7299737912365043,0.9227166276346606,0.0,1.0,0.0080608327883435,0.0627421330624937,0.2581660822513816,0.2
708,707,tested_negative,0.371980065221102,1,0.2,0.9846153846153848,0.084870848708487,0.6666666666666666,0.6153846153846154,0.4452044819549623,0.4452044819549623,0.0,0.5659722222222222,0.0,0.4669499253656235,0.988,0.7741239810399184,0.0,0.996,0.6758620689655173,0.8274892948250048,0.9526248399487836,0.8,0.0,0.6353235043467803,0.7466462566952992,0.8361498476313083,0.75
709,708,tested_positive,0.1642314802947936,0,0.2,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.3029954341604127,0.3029954341604127,0.4639999999999999,0.7673611111111112,0.0,0.4157689329880758,0.9888059701492538,0.8789649746171928,0.0,0.9925373134328358,0.6666666666666666,0.796013803282679,0.98989898989899,0.8,1.0,0.8736353430841373,0.7514533489919802,0.8295224261551217,0.76
710,709,tested_positive,0.9273052644279106,6,0.9,0.9615384615384616,0.915129151291513,0.6666666666666666,0.7692307692307693,0.8369513126159841,0.8369513126159841,0.4639999999999999,0.7673611111111112,1.0,0.5882980611497572,0.996268656716418,0.8969857594324065,0.016,1.0,0.6853146853146853,0.8445352153532723,0.9728395061728394,0.0,0.0,0.0879180946971533,0.1806232345279375,0.0976270842074451,0.07
711,710,tested_negative,0.6081328877978693,3,0.6,0.9923076923076924,0.7246376811594203,0.6666666666666666,0.4615384615384615,0.7026664442683158,0.7026664442683158,0.0,0.5659722222222222,0.0,0.4742563680396089,0.994,0.7998097299647012,0.0,0.996,0.6950354609929077,0.8275449137610215,0.9802371541501976,0.8,0.0,0.0495824114583276,0.5165318533878585,0.5650884083665979,0.42
712,711,tested_negative,0.4994284616540664,2,0.4,0.9538461538461538,0.3988439306358381,1.0,1.0,0.2307169601241228,0.2307169601241228,0.0,0.5659722222222222,1.0,0.5380373524584025,0.998,0.8621553641504291,0.003731343283582,0.998,0.680073126142596,0.8597654987250671,0.9836909871244636,0.6,0.0,0.8114892981442682,0.6451767234403192,0.5167632084910141,0.43
713,712,tested_positive,0.4299635444876466,1,0.6,0.9538461538461538,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.364507615153182,0.364507615153182,0.4639999999999999,0.7673611111111112,1.0,0.5239992420934532,0.996268656716418,0.8059285385902151,0.002,0.9888059701492538,0.6666666666666666,0.8275036271056607,0.957983193277311,0.6,0.0,0.702045547215493,0.7637266074296268,0.7044465784290006,0.65
714,713,tested_negative,0.0908564571753659,0,0.1,0.9076923076923076,0.3157894736842105,0.6666666666666666,0.3076923076923077,0.2334651517229348,0.2334651517229348,0.0,0.5659722222222222,0.0,0.367049340598379,0.98,0.7897279884779269,0.0,0.988,0.6666666666666666,0.827076731946413,0.9913043478260868,1.0,1.0,0.8399904602847631,0.8644249550910352,0.8704458415720068,0.88
715,714,tested_negative,0.1392859311597684,0,0.3,0.9384615384615383,0.3988439306358381,1.0,0.6153846153846154,0.1325256173449072,0.1325256173449072,0.0,0.5659722222222222,0.3333333333333333,0.4615391450791627,0.996,0.9151048018997416,0.003731343283582,0.988,0.6666666666666666,0.8020804564291472,0.9853826311263972,0.8,1.0,0.9637063130729236,0.9034946475185962,0.8570834524498703,0.64
716,715,tested_positive,0.1191986703746614,0,0.2,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.245974356472075,0.245974356472075,0.4639999999999999,0.7673611111111112,0.0,0.4546636817773573,0.9925373134328358,0.7502938494547732,0.0,0.996268656716418,0.6900175131348512,0.8876898851706536,0.9738219895287958,0.8,1.0,0.9993937539657676,0.9168465950325522,0.7585676287537108,0.81
717,716,tested_positive,0.1140481832366098,0,0.0,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2744287888254277,0.2744287888254277,0.4639999999999999,0.7673611111111112,0.0,0.3397994668999143,0.9552238805970148,0.7716082071208409,0.0,0.9888059701492538,0.725598526703499,0.8274533135163309,0.9175340272217776,0.8,1.0,0.9198170795365544,0.7541409826372576,0.9217528384065296,0.92
718,717,tested_negative,0.1259001289088727,0,0.2,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.2693004329691262,0.2693004329691262,0.0,0.5659722222222222,0.0,0.4832007931443566,0.992,0.8375973233169977,0.003731343283582,0.992,0.6666666666666666,0.8336959162366567,0.977667493796526,1.0,1.0,0.7151156754938318,0.7620025760910984,0.8974809749618332,0.87
719,718,tested_negative,0.137744908926641,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1957389981231047,0.1957389981231047,0.0,0.5659722222222222,0.0,0.4702563670575491,0.986,0.8532916468423084,0.0,0.992,0.6950354609929077,0.8175586421788993,0.9743589743589742,1.0,1.0,0.8346391765208714,0.7954030933397804,0.7834882765795027,0.76
720,719,tested_positive,0.893390024951389,6,0.9,0.9923076923076924,0.6011560693641618,1.0,0.7692307692307693,0.772098965706427,0.772098965706427,0.4639999999999999,0.7673611111111112,1.0,0.6356994720841969,0.996268656716418,0.8959813797068695,0.006,1.0,0.6666666666666666,0.8586885176503899,0.9924433249370276,0.0,0.0,0.1527612036563728,0.2322104196717325,0.1346882269635609,0.12
