instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
578,577,1,0.3564299933525711,1,0.3,0.88,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.2809285776353305,0.2809285776353305,0.5,0.3983739837398374,0.9964912280701754,0.9809994543762236,0.0,0.9894736842105264,0.7610619469026548,0.8194198623402162,0.8888888888888888,0.8,0.0,0.7563045378661148,0.737109932465116,0.7705055695533427,0.7975
579,578,1,0.173913480001065,0,0.5,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1768438897021755,0.1768438897021755,0.3333333333333333,0.3778628167217487,0.9964912280701754,0.975793206757147,0.0,0.9964912280701754,0.7107438016528926,0.7750147579693034,0.9285714285714286,0.8,1.0,0.8672501681959967,0.7762625257195872,0.7796730927446923,0.7333333333333333
580,579,1,0.1722733619105784,0,0.2,0.78,0.2542372881355932,0.6666666666666666,0.2105263157894736,0.2392835055247882,0.2392835055247882,0.0,0.1666666666666666,0.9894736842105264,0.9792862969657224,0.0,0.9894736842105264,0.6880000000000001,0.7116756756756757,0.7679999999999999,0.8,1.0,0.7681284720729884,0.6632999456611153,0.7884314108024257,0.9465
581,580,1,0.2261195551393705,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.8,0.8076923076923077,0.7966758546750464,0.6367688776776409,0.8039578883193036,0.7981877407994787
582,581,2,0.7607495520995744,6,0.7,0.36,0.7457627118644068,0.6666666666666666,0.2631578947368421,0.746286456867346,0.746286456867346,0.0,0.0,0.99438202247191,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.4,0.125,0.2373966834197802,0.3729448824614312,0.1754013139032513,0.1247598076180906
583,582,1,0.2392504479004257,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.6,0.875,0.7626033165802194,0.6270551175385688,0.8245986860967487,0.875240192381909
584,583,1,0.2392504479004257,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.6,0.875,0.7626033165802194,0.6270551175385688,0.8245986860967487,0.875240192381909
585,584,1,0.2084780291559141,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.8,0.8148148148148148,0.8435577586165076,0.6539094962934046,0.8148599318039814,0.8219898235358062
586,585,1,0.2657965038276707,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.6,0.7777777777777778,0.8028914800516994,0.6450116195355023,0.8107655380931664,0.7687745615758295
587,586,2,0.7738804448606295,6,0.7,0.36,0.7457627118644068,0.6666666666666666,0.2631578947368421,0.746286456867346,0.746286456867346,0.0,0.0,0.99438202247191,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.2,0.1923076923076923,0.2033241453249534,0.3632311223223591,0.1960421116806963,0.2018122592005217
588,587,1,0.1812948236943512,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,1.0,0.8214285714285714,0.7991500377247301,0.6338411636485979,0.82978931093783,0.8280219740941628
589,588,1,0.2657965038276707,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.6,0.7777777777777778,0.8028914800516994,0.6450116195355023,0.8107655380931664,0.7687745615758295
590,589,1,0.1812948236943512,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,1.0,0.8214285714285714,0.7991500377247301,0.6338411636485979,0.82978931093783,0.8280219740941628
591,590,1,0.2392504479004257,0,0.3,0.36,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.253713543132654,0.253713543132654,1.0,0.0,0.9947368421052633,1.0,0.0,1.0,0.6666666666666666,0.6756756756756755,0.7027027027027026,0.6,0.875,0.7626033165802194,0.6270551175385688,0.8245986860967487,0.875240192381909
592,591,1,0.1781436401788999,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.3302061265786604,0.3302061265786604,0.0,0.1445578231292517,0.9859649122807016,0.9323590756902136,0.0,0.9912280701754386,0.7889908256880733,0.848860492209116,0.9285714285714286,0.8,1.0,0.6882064132240246,0.7130264072505723,0.7999053384520042,0.93
593,592,1,0.1046333850284878,0,0.2,0.78,0.2542372881355932,0.6666666666666666,0.2105263157894736,0.2391119703271249,0.2391119703271249,0.0,0.0,0.9842105263157894,0.9767266302601992,0.0,0.9859649122807016,0.6880000000000001,0.71322406277245,0.7741935483870969,1.0,1.0,0.8704051948264676,0.6969379634457789,0.8148565315568262,0.99
594,593,2,0.829352883420471,6,0.9,1.0,0.8923884514435696,0.3333333333333333,0.5263157894736842,0.6339712990763735,0.6339712990763735,1.0,0.5866298845649089,0.99438202247191,0.9596345823405876,0.0140350877192982,1.0,0.7889908256880733,0.8585847599230745,0.9896907216494848,0.0,0.0,0.42617605294968,0.2939057415306116,0.2338009049968828,0.07
595,594,1,0.2898643145052766,1,0.4,0.98,0.2816901408450704,1.0,0.4736842105263157,0.3928809559956758,0.3928809559956758,0.0,0.352549889135255,0.9964912280701754,0.9494750818363836,0.0,0.9964912280701754,0.7647058823529411,0.7840189908702885,0.7933884297520662,0.4,1.0,0.5670228415918126,0.7597628978764206,0.804028373500108,0.73
596,595,1,0.4313455367989103,1,0.4,0.96,0.6050420168067228,1.0,0.6842105263157895,0.2431078517898376,0.2431078517898376,0.0,0.3483606557377049,0.9964912280701754,0.9800359767534824,0.0,0.9982456140350876,0.7107438016528926,0.758149678604224,0.8888888888888888,0.6,0.0,0.7562468338530822,0.7091510560710858,0.7365288892823705,0.61
597,596,2,0.7321675904050444,6,0.9,1.0,0.7457627118644068,0.6666666666666666,0.2631578947368421,0.7467612360591666,0.7467612360591666,0.7941176470588235,0.5,0.99438202247191,0.9920314990156558,0.0,1.0,0.6666666666666666,0.6817210567210567,0.7222222222222222,0.4,0.2333333333333333,0.1961535716892621,0.3281696702553193,0.1891425110298054,0.2601953712620135
598,597,1,0.4599511274404126,2,0.4,0.92,0.6050420168067228,1.0,0.4210526315789473,0.2514238016135101,0.2514238016135101,0.5,0.6,0.9982456140350876,0.9903144207216904,0.0056179775280898,0.9947368421052633,0.7226890756302521,0.7800685322672758,0.9320388349514565,0.6,0.0,0.8248916598213661,0.7479728549274025,0.7874287206087549,0.28
599,598,1,0.186360892545044,0,0.1,0.78,0.2542372881355932,0.6666666666666666,0.2105263157894736,0.2387263545146416,0.2387263545146416,0.0,0.357487922705314,0.9912280701754386,0.984921123384406,0.0,0.987719298245614,0.6880000000000001,0.7163969871510856,0.7868852459016392,0.8,1.0,0.8317975499315936,0.6968244961785681,0.8332125986195741,0.72
600,599,1,0.242522181091755,0,0.3,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.3041869587566863,0.3041869587566863,0.0,0.1419031719532555,0.987719298245614,0.9309819439382438,0.0,0.9912280701754386,0.7889908256880733,0.8595352190053382,0.9629629629629632,0.8,0.5,0.6797227766026975,0.740043830485539,0.8551003063612337,0.97
601,600,1,0.1220476336707608,0,0.3,0.92,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.2440264603087418,0.2440264603087418,0.0,0.0,0.9912280701754386,0.9881096041344212,0.0,0.9912280701754386,0.6771653543307087,0.6960765346592119,0.7272727272727273,1.0,1.0,0.8146804686197733,0.6692036963568192,0.8251474933163019,0.9586825396825396
602,601,1,0.1566755463037848,0,0.3,0.92,0.6050420168067228,1.0,0.4210526315789473,0.2498420158401004,0.2498420158401004,0.0,0.1666666666666666,0.9894736842105264,0.9754290763609554,0.0,0.9929824561403509,0.7226890756302521,0.7870588235294118,0.9600000000000002,0.8,1.0,0.8280097058120816,0.7627228153211123,0.8092142010440956,0.86
603,602,1,0.2237854956930594,0,0.3,0.96,0.1076115485564304,0.3333333333333333,0.2631578947368421,0.1946417859232798,0.1946417859232798,0.0,0.3609022556390978,0.9929824561403509,0.9818920916481892,0.0,0.9982456140350876,0.6880000000000001,0.7424848484848485,0.8666666666666667,0.6,1.0,0.8404186587170719,0.7705625083620848,0.7963058587624865,0.65
604,603,1,0.0867283612492674,0,0.1,0.96,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.167946766103611,0.167946766103611,0.0,0.0909090909090909,0.9824561403508772,0.9432574836431012,0.0,0.9912280701754386,0.7478260869565216,0.8146537842190016,0.9629629629629632,1.0,1.0,0.9291471862773472,0.8020914475102456,0.8383911987168022,0.91
605,604,1,0.1866532828692704,0,0.3,0.92,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.2406353344268466,0.2406353344268466,0.0,0.1999999999999999,0.9929824561403509,0.9841374347353432,0.0,0.9982456140350876,0.6771653543307087,0.7047480906991889,0.7428571428571428,0.8,1.0,0.8284337314640698,0.709594565564188,0.8349141991183127,0.7071378066378067
606,605,1,0.2030202769978747,0,0.2,0.9,0.2816901408450704,1.0,0.3157894736842105,0.3746713568946067,0.3746713568946067,0.0,0.2686689419795222,0.9842105263157894,0.8825875880812265,0.0,0.9947368421052633,0.6808510638297872,0.7504224645157691,0.7889908256880733,0.8,1.0,0.620615993716007,0.8121703443278054,0.82909199996894,0.72
607,606,1,0.3425026331627238,1,0.0,0.84,0.2816901408450704,1.0,0.3684210526315789,0.2488380114583782,0.2488380114583782,0.0,0.0,0.9789473684210528,0.8958623805205906,0.0,0.9894736842105264,0.7027027027027026,0.7383189944165554,0.7804878048780488,1.0,0.0,0.772741509558143,0.7854348866465994,0.8468078048189147,0.54
608,607,1,0.3425026331627238,1,0.0,0.84,0.2816901408450704,1.0,0.3684210526315789,0.2488380114583782,0.2488380114583782,0.0,0.0,0.9789473684210528,0.8958623805205906,0.0,0.9894736842105264,0.7027027027027026,0.7383189944165554,0.7804878048780488,1.0,0.0,0.772741509558143,0.7854348866465994,0.8468078048189147,0.54
609,608,1,0.1910101758468884,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,1.0,0.7666666666666667,0.8083618724886029,0.6975729170992242,0.8108431681722155,0.7704943204919604
610,609,1,0.2314812771095399,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9982456140350876,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.75,0.797253644676912,0.6898794433291047,0.8040464554619422,0.7699327938748013
611,610,1,0.2251046402766405,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.7931034482758621,0.764978594103129,0.6808446987175265,0.8247336118967101,0.7857118053469292
612,611,1,0.2314812771095399,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.75,0.797253644676912,0.6898794433291047,0.8040464554619422,0.7699327938748013
613,612,2,0.7756506697873015,6,0.6,0.3199999999999999,0.7457627118644068,0.6666666666666666,0.3157894736842105,0.7496792077424108,0.7496792077424108,0.0,0.0,0.99438202247191,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.2,0.2592592592592592,0.1500054538339954,0.2976552362053555,0.1850362516266433,0.2541397803509374
614,613,1,0.2243493302126985,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.7407407407407407,0.849994546166005,0.7023447637946445,0.8149637483733566,0.7458602196490625
615,614,1,0.2314812771095399,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.75,0.797253644676912,0.6898794433291047,0.8040464554619422,0.7699327938748013
616,615,1,0.2314812771095399,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.75,0.797253644676912,0.6898794433291047,0.8040464554619422,0.7699327938748013
617,616,1,0.1910101758468884,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,1.0,0.7666666666666667,0.8083618724886029,0.6975729170992242,0.8108431681722155,0.7704943204919604
618,617,1,0.2243493302126985,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.7407407407407407,0.849994546166005,0.7023447637946445,0.8149637483733566,0.7458602196490625
619,618,2,0.7877152691488106,6,0.6,0.3199999999999999,0.7457627118644068,0.6666666666666666,0.3157894736842105,0.7496792077424108,0.7496792077424108,0.0,0.0,0.99438202247191,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.2,0.2,0.1910410125168287,0.3089795430417693,0.1701262385192724,0.2035615910292659
620,619,1,0.2243493302126985,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.7407407407407407,0.849994546166005,0.7023447637946445,0.8149637483733566,0.7458602196490625
621,620,1,0.0986924621880552,0,0.2,0.72,0.2816901408450704,1.0,0.3157894736842105,0.2589541804946029,0.2589541804946029,0.0,0.3775510204081632,0.9947368421052633,0.9640766780842498,0.0,0.9929824561403509,0.7350427350427351,0.7754578754578755,0.8888888888888888,1.0,1.0,0.8240896006670791,0.8017539049878097,0.8420017212167793,0.94
622,621,1,0.2122847308511893,0,0.4,0.3199999999999999,0.2542372881355932,0.6666666666666666,0.3157894736842105,0.2503207922575892,0.2503207922575892,1.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.6880617035546612,0.7428571428571428,0.8,0.8,0.8089589874831714,0.6910204569582308,0.8298737614807279,0.7964384089707339
623,622,2,0.7841197538627654,5,0.7,0.98,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7656354798813836,0.7656354798813836,1.0,0.5777504211481146,0.99438202247191,0.98543752234537,0.0052631578947368,1.0,0.6991869918699187,0.7495934959349594,0.8571428571428572,0.6,0.0,0.1543714115932868,0.2404353144729341,0.1696414174238532,0.1308333333333333
624,623,1,0.1238512536397916,0,0.2,0.96,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1838162472295958,0.1838162472295958,0.0,0.1135040380642333,0.9894736842105264,0.966126833002416,0.0,0.9894736842105264,0.7226890756302521,0.7968772254664578,0.9285714285714286,0.8,1.0,0.8981079214767694,0.8029406183533878,0.7928439383310922,0.963
625,624,2,0.8555740552005817,6,0.8,1.0,0.8923884514435696,0.3333333333333333,0.3157894736842105,0.848921793123611,0.848921793123611,1.0,0.6967213114754098,0.99438202247191,0.9929186879457556,0.0035087719298245,1.0,0.6880000000000001,0.775818181818182,1.0,0.4,0.0,0.0558176685115216,0.1551637727056695,0.1855742275793186,0.07
626,625,1,0.2112501887086906,0,0.3,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.2200248658625259,0.2200248658625259,0.5,0.556923076923077,0.9982456140350876,0.9824928356098106,0.0,1.0,0.7107438016528926,0.7747131170426625,0.8648648648648649,0.6,1.0,0.870097992002334,0.7908951141445257,0.8115057616009967,0.66
627,626,1,0.3640177852507477,1,0.3,0.88,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.2714015230267496,0.2714015230267496,0.5,0.4233447941461695,0.9964912280701754,0.962067525719389,0.0056179775280898,0.9912280701754386,0.7610619469026548,0.837197640117994,0.96,0.8,0.0,0.7239946010099505,0.7896516273624135,0.8322470601231498,0.67
628,627,1,0.0719479464193826,0,0.0,0.92,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1740221570441366,0.1740221570441366,0.0,0.0,0.9789473684210528,0.985115249954428,0.0,0.9912280701754386,0.6771653543307087,0.7485033120859893,0.9285714285714286,1.0,1.0,0.9381691792330616,0.8147492169984172,0.8153939252522255,1.0
629,628,1,0.1645655599953851,0,0.1,0.84,0.2816901408450704,1.0,0.3684210526315789,0.2291833023861746,0.2291833023861746,0.0,0.3717131904324821,0.987719298245614,0.9329847183388572,0.0,0.9912280701754386,0.7027027027027026,0.7512310627406541,0.8807339449541284,0.8,1.0,0.8424397228394087,0.7903336670077048,0.8198332501805754,0.76
630,629,1,0.2077405140131802,0,0.2,0.92,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.3570654075660333,0.3570654075660333,0.5,0.4688796680497925,0.9947368421052633,0.945876141389438,0.0056179775280898,0.987719298245614,0.7111111111111111,0.7753981906218145,0.8125,0.8,1.0,0.5876193284230016,0.8260659019337623,0.819871685564155,0.72
631,630,1,0.1535285566681911,0,0.3,0.88,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.2796598661102801,0.2796598661102801,0.0,0.2925812908094628,0.987719298245614,0.9335376116697596,0.0,0.9929824561403509,0.7610619469026548,0.8083902109879844,0.8727272727272728,0.8,1.0,0.7688763555829784,0.8147068642119045,0.8252454401959705,0.87
632,631,1,0.1134983054347896,0,0.0,0.78,0.2542372881355932,0.6666666666666666,0.2105263157894736,0.243036481963673,0.243036481963673,0.0,0.0951206715634838,0.975438596491228,0.9610610398172148,0.0,0.9894736842105264,0.6771653543307087,0.7078067399378043,0.7741935483870969,1.0,1.0,0.8086420079352871,0.7004740284710148,0.8172274643182942,0.9926666666666668
633,632,1,0.2023307520609364,0,0.2,0.94,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.2229813110999201,0.2229813110999201,1.0,0.5610561056105611,0.9982456140350876,0.9848866440325782,0.0,0.9964912280701754,0.6880000000000001,0.7409696969696971,0.8,0.6,1.0,0.8609771493467175,0.7843712450133197,0.842500426607678,0.6981666666666666
634,633,1,0.2240985926047362,1,0.5,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.4899725416964886,0.4899725416964886,0.3333333333333333,0.5100924989701532,0.9982456140350876,0.9530247372408766,0.0056179775280898,0.9947368421052633,0.8205128205128205,0.8716115201263717,0.9629629629629632,0.8,1.0,0.2788901998202789,0.783025269493965,0.8034929750573385,0.99
635,634,1,0.4675336419088657,3,0.4,1.0,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1510195586440516,0.1510195586440516,1.0,0.642512077294686,0.9982456140350876,0.9922155765754548,0.0056179775280898,1.0,0.6880000000000001,0.7786153846153847,1.0,0.4,0.0,0.96157128347557,0.8353875117782023,0.8178393532930331,0.18
636,635,1,0.4504131332425909,2,0.2,0.92,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.5160616501308501,0.5160616501308501,0.0,0.4668835696026029,0.9929824561403509,0.9116020164016548,0.0,0.9929824561403509,0.7111111111111111,0.8442640692640693,0.9285714285714286,0.8,0.0,0.1702825963708896,0.7985001183804776,0.8187384857930873,0.71
637,636,1,0.0882811483226535,0,0.1,0.72,0.2816901408450704,1.0,0.3157894736842105,0.2294282082036058,0.2294282082036058,0.0,0.0,0.9842105263157894,0.946618493846675,0.0,0.987719298245614,0.7107438016528926,0.7718554173099628,0.9230769230769232,1.0,1.0,0.8178089573922445,0.7985778461371112,0.8539263065347226,1.0
638,637,1,0.0624389283671923,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.155281889826094,0.155281889826094,0.0,0.4302533172496984,0.9912280701754386,0.9708653782097308,0.0,0.9842105263157894,0.7350427350427351,0.8244783244783246,0.9629629629629632,1.0,1.0,0.9380215990284247,0.8482124848103365,0.8391323459580848,1.0
639,638,1,0.0911403946314223,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1716016808920474,0.1716016808920474,0.0,0.1697247706422018,0.9964912280701754,0.9795669172516592,0.0,0.9894736842105264,0.6991869918699187,0.7834170253467241,0.9285714285714286,1.0,1.0,0.9420455331383132,0.8286836717905403,0.8174284272826122,0.865
640,639,2,0.9040583791047696,6,0.9,1.0,0.8923884514435696,0.3333333333333333,0.4736842105263157,0.7338424012877406,0.7338424012877406,1.0,0.7329825220823154,0.99438202247191,0.955508375059889,0.0070175438596491,1.0,0.7111111111111111,0.7614337512291052,0.8125,0.0,0.0,0.1775126821639801,0.103082914989348,0.1550541282180547,0.14
641,640,2,0.8686820980557907,6,0.7,1.0,0.8923884514435696,0.3333333333333333,0.5263157894736842,0.7920955728314096,0.7920955728314096,0.5,0.4931506849315068,0.9887640449438202,0.9820020152183732,0.0017543859649122,0.99438202247191,0.7478260869565216,0.8509538598047914,0.979591836734694,0.2,0.0,0.1100248856894658,0.1498659231406135,0.1480166028351766,0.18
642,641,1,0.1129986721183297,0,0.1,0.8,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.212765258877112,0.212765258877112,0.5,0.6666666666666667,0.9982456140350876,0.982491255030708,0.0,0.9912280701754386,0.7107438016528926,0.8033948600101198,0.979591836734694,1.0,1.0,0.8577133871840266,0.8315088238986686,0.812785756207326,0.82
643,642,1,0.3072626463431586,1,0.3,0.88,0.1076115485564304,0.3333333333333333,0.7368421052631579,0.1808340217790494,0.1808340217790494,0.0,0.3333333333333333,0.9929824561403509,0.9639812300835824,0.0,0.9982456140350876,0.7226890756302521,0.8220588235294117,0.9285714285714286,0.8,0.0,0.9285488283759606,0.8349077796037602,0.8229675139613281,0.77
644,643,1,0.1583169666154393,0,0.1,0.98,0.1076115485564304,0.3333333333333333,0.8947368421052632,0.1854687151751476,0.1854687151751476,0.0,0.3609022556390978,0.9964912280701754,0.9897072052034837,0.0,1.0,0.7107438016528926,0.8017320540831513,0.896551724137931,0.8,1.0,0.9267154798380122,0.8339838028379966,0.8193989176313553,0.67
645,644,2,0.9402955554386464,6,1.0,0.84,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8563842759383928,0.8563842759383928,1.0,0.9999999999999264,0.99438202247191,1.0,0.0789473684210526,1.0,0.6771653543307087,0.761141599724277,0.9629629629629632,0.0,0.0,0.0448128136366417,0.1287584233743403,0.1846554303571393,0.0
646,645,1,0.0984469814309333,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9929824561403509,1.0,0.0,0.9824561403508772,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,0.875,0.9680135745817338,0.8599048202160781,0.8173916552335273,0.8890080613830613
647,646,1,0.1084279118382506,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9929824561403509,1.0,0.0,0.9543859649122808,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,0.8571428571428571,0.9586087767381368,0.8665882150554913,0.8050455049868361,0.8620471750471748
648,647,1,0.1277394051422957,0,0.1,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.2401702052035942,0.2401702052035942,0.0,0.3400138781174742,0.987719298245614,0.961773696690868,0.0,0.9947368421052633,0.6771653543307087,0.7266477333720035,0.8495575221238937,0.8,1.0,0.8667104025179936,0.7801453588001173,0.846707807828114,0.94
649,648,1,0.0769453325768284,0,0.0,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1711131075383514,0.1711131075383514,0.0,0.0,0.9771929824561404,0.9716975872365952,0.0,0.987719298245614,0.6880000000000001,0.7712648083623694,0.9285714285714286,1.0,1.0,0.930708342216378,0.8479789444131381,0.8396407179095136,0.92
650,649,1,0.2550952182212592,0,0.3,0.96,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1640952670814508,0.1640952670814508,0.25,0.4931506849315068,0.9964912280701754,0.9808271909138015,0.0,0.9929824561403509,0.7478260869565216,0.8546537842190016,0.9629629629629632,0.6,0.5,0.899111466121268,0.8536862708797084,0.8669642870048008,0.7496666666666667
651,650,1,0.1220112164847614,0,0.1,0.96,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.2050835572001299,0.2050835572001299,1.0,0.0,0.987719298245614,0.9827640789334834,0.0,0.9964912280701754,0.6666666666666666,0.7251824817518248,0.8666666666666667,0.8,1.0,0.8728653776646534,0.8072478822210734,0.810629686515949,0.9771897546897548
652,651,1,0.0951229578261041,0,0.2,0.98,0.1076115485564304,0.3333333333333333,0.5789473684210527,0.1304786640248061,0.1304786640248061,0.0,0.5,0.9964912280701754,0.985144982870116,0.0,0.9964912280701754,0.7107438016528926,0.7811905041298366,0.896551724137931,0.8,1.0,0.9729073138167332,0.8814135889280921,0.8291080169652152,0.9458333333333334
653,652,1,0.4303555687898116,3,0.3,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1424396964549923,0.1424396964549923,1.0,0.0,0.9964912280701754,0.9918134200307052,0.0,0.9929824561403509,0.6991869918699187,0.7903342366757002,0.9629629629629632,0.4,0.0,0.9698715164747492,0.8591591037940164,0.8213359669923642,0.3675
654,653,1,0.0823073778850879,0,0.1,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.237719623088516,0.237719623088516,0.0,0.1008230452674896,0.9859649122807016,0.9620762930508776,0.0,0.9947368421052633,0.6771653543307087,0.7311935146037779,0.8275862068965516,1.0,1.0,0.8712642129214223,0.7960954139316156,0.8387961058364343,1.0
655,654,1,0.4078987276279021,2,0.4,1.0,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1422135874693756,0.1422135874693756,1.0,0.5647058823529412,0.9982456140350876,0.9921017493340072,0.0056179775280898,0.9912280701754386,0.6880000000000001,0.7767407407407407,0.9629629629629632,0.6,0.0,0.937585464143099,0.8640613468302686,0.8322941565925531,0.3186666666666666
